time_s,cumulative_co2_engine1_t,cumulative_co2_engine2_t,cumulative_co2_engine3_t
81632.4,31.0,17.0,6.41
81642.5,31.0,17.0,6.41
81652.5,31.0,17.0,6.41
81662.5,31.0,17.0,6.41
81672.5,31.0,17.0,6.41
81682.6,31.0,17.0,6.41
81692.6,31.0,17.0,6.41
81702.6,31.0,17.0,6.41
81712.6,31.0,17.0,6.41
81722.6,31.0,17.0,6.41
81732.7,31.0,17.0,6.41
81742.7,31.0,17.0,6.41
81752.7,31.0,17.0,6.41
81762.7,31.0,17.0,6.41
81772.8,31.0,17.0,6.41
81782.8,31.0,17.0,6.41
81792.8,31.0,17.0,6.41
81802.8,31.0,17.0,6.41
81812.9,31.0,17.0,6.41
81822.9,31.0,17.0,6.41
81832.9,31.0,17.0,6.41
81842.9,31.0,17.0,6.41
81852.9,31.0,17.0,6.41
81863.0,31.0,17.0,6.41
81873.0,31.0,17.0,6.41
81883.0,31.0,17.0,6.41
81893.0,31.0,17.0,6.41
81903.1,31.0,17.0,6.41
81913.1,31.0,17.0,6.41
81923.1,31.0,17.0,6.41
81933.1,31.0,17.0,6.41
81943.1,31.0,17.0,6.41
81953.2,31.0,17.0,6.41
81963.2,31.1,17.0,6.41
81973.2,31.1,17.0,6.41
81983.2,31.1,17.0,6.41
81993.3,31.1,17.0,6.41
82003.3,31.1,17.0,6.41
82013.3,31.1,17.0,6.41
82023.3,31.1,17.0,6.41
82033.3,31.1,17.0,6.41
82043.4,31.1,17.0,6.41
82053.4,31.1,17.0,6.41
82063.4,31.1,17.0,6.41
82073.4,31.1,17.0,6.41
82083.5,31.1,17.0,6.41
82093.5,31.1,17.0,6.41
82103.5,31.1,17.0,6.41
82113.5,31.1,17.0,6.41
82123.5,31.1,17.0,6.41
82133.6,31.1,17.0,6.41
82143.6,31.1,17.0,6.41
82153.6,31.1,17.0,6.41
82163.6,31.1,17.0,6.41
82173.7,31.1,17.0,6.41
82183.7,31.1,17.0,6.41
82193.7,31.1,17.0,6.41
82203.7,31.1,17.0,6.41
82213.7,31.1,17.0,6.41
82223.8,31.1,17.0,6.41
82233.8,31.1,17.0,6.41
82243.8,31.1,17.0,6.41
82253.8,31.1,17.0,6.41
82263.9,31.1,17.0,6.41
82273.9,31.1,17.0,6.41
82283.9,31.1,17.0,6.41
82293.9,31.1,17.0,6.41
82303.9,31.2,17.0,6.41
82314.0,31.2,17.0,6.41
82324.0,31.2,17.0,6.41
82334.0,31.2,17.0,6.41
82344.0,31.2,17.0,6.41
82354.1,31.2,17.0,6.41
82364.1,31.2,17.0,6.41
82374.1,31.2,17.0,6.41
82384.1,31.2,17.0,6.41
82394.2,31.2,17.0,6.41
82404.2,31.2,17.0,6.41
82414.2,31.2,17.0,6.41
82424.2,31.2,17.0,6.41
82434.2,31.2,17.0,6.41
82444.3,31.2,17.0,6.41
82454.3,31.2,17.0,6.41
82464.3,31.2,17.0,6.41
82474.3,31.2,17.0,6.41
82484.4,31.2,17.0,6.41
82494.4,31.2,17.0,6.41
82504.4,31.2,17.0,6.41
82514.4,31.2,17.0,6.41
82524.4,31.2,17.0,6.41
82534.5,31.2,17.0,6.41
82544.5,31.2,17.0,6.41
82554.5,31.2,17.0,6.41
82564.5,31.2,17.0,6.41
82574.6,31.2,17.0,6.41
82584.6,31.2,17.0,6.41
82594.6,31.2,17.0,6.41
82604.6,31.2,17.0,6.41
82614.6,31.2,17.0,6.41
82624.7,31.2,17.0,6.41
82634.7,31.2,17.0,6.41
82644.7,31.2,17.0,6.41
82654.7,31.3,17.0,6.41
82664.8,31.3,17.0,6.41
82674.8,31.3,17.0,6.41
82684.8,31.3,17.0,6.41
82694.8,31.3,17.0,6.41
82704.8,31.3,17.0,6.41
82714.9,31.3,17.0,6.41
82724.9,31.3,17.0,6.41
82734.9,31.3,17.0,6.41
82744.9,31.3,17.0,6.41
82755.0,31.3,17.0,6.41
82765.0,31.3,17.0,6.41
82775.0,31.3,17.0,6.41
82785.0,31.3,17.0,6.41
82795.0,31.3,17.0,6.41
82805.1,31.3,17.0,6.41
82815.1,31.3,17.0,6.41
82825.1,31.3,17.0,6.41
82835.1,31.3,17.0,6.41
82845.2,31.3,17.0,6.41
82855.2,31.3,17.0,6.41
82865.2,31.3,17.0,6.41
82875.2,31.3,17.0,6.41
82885.2,31.3,17.0,6.41
82895.3,31.3,17.0,6.41
82905.3,31.3,17.0,6.41
82915.3,31.3,17.0,6.41
82925.3,31.3,17.0,6.41
82935.4,31.3,17.0,6.41
82945.4,31.3,17.0,6.41
82955.4,31.3,17.0,6.41
82965.4,31.3,17.0,6.41
82975.4,31.3,17.0,6.41
82985.5,31.3,17.0,6.41
82995.5,31.4,17.0,6.41
83005.5,31.4,17.0,6.41
83015.5,31.4,17.0,6.41
83025.6,31.4,17.0,6.41
83035.6,31.4,17.0,6.41
83045.6,31.4,17.0,6.41
83055.6,31.4,17.0,6.41
83065.7,31.4,17.0,6.41
83075.7,31.4,17.0,6.41
83085.7,31.4,17.0,6.41
83095.7,31.4,17.0,6.41
83105.7,31.4,17.0,6.41
83115.8,31.4,17.0,6.41
83125.8,31.4,17.0,6.41
83135.8,31.4,17.0,6.41
83145.8,31.4,17.0,6.41
83155.9,31.4,17.0,6.41
83165.9,31.4,17.0,6.41
83175.9,31.4,17.0,6.41
83185.9,31.4,17.0,6.41
83195.9,31.4,17.0,6.41
83206.0,31.4,17.0,6.41
83216.0,31.4,17.0,6.41
83226.0,31.4,17.0,6.41
83236.0,31.4,17.0,6.41
83246.1,31.4,17.0,6.41
83256.1,31.4,17.0,6.41
83266.1,31.4,17.0,6.41
83276.1,31.4,17.0,6.41
83286.1,31.4,17.0,6.41
83296.2,31.4,17.0,6.41
83306.2,31.4,17.0,6.41
83316.2,31.4,17.0,6.41
83326.2,31.4,17.0,6.41
83336.3,31.5,17.0,6.41
83346.3,31.5,17.0,6.41
83356.3,31.5,17.0,6.41
83366.3,31.5,17.0,6.41
83376.3,31.5,17.0,6.41
83386.4,31.5,17.0,6.41
83396.4,31.5,17.0,6.41
83406.4,31.5,17.0,6.41
83416.4,31.5,17.0,6.41
83426.5,31.5,17.0,6.41
83436.5,31.5,17.0,6.41
83446.5,31.5,17.0,6.41
83456.5,31.5,17.0,6.41
83466.5,31.5,17.0,6.41
83476.6,31.5,17.0,6.41
83486.6,31.5,17.0,6.41
83496.6,31.5,17.0,6.41
83506.6,31.5,17.0,6.41
83516.7,31.5,17.0,6.41
83526.7,31.5,17.0,6.41
83536.7,31.5,17.0,6.41
83546.7,31.5,17.0,6.41
83556.7,31.5,17.0,6.41
83566.8,31.5,17.0,6.41
83576.8,31.5,17.0,6.41
83586.8,31.5,17.0,6.41
83596.8,31.5,17.0,6.41
83606.9,31.5,17.0,6.41
83616.9,31.5,17.0,6.41
83626.9,31.5,17.0,6.41
83636.9,31.5,17.0,6.41
83647.0,31.5,17.0,6.41
83657.0,31.5,17.0,6.41
83667.0,31.5,17.0,6.41
83677.0,31.5,17.0,6.41
83687.0,31.6,17.0,6.41
83697.1,31.6,17.0,6.41
83707.1,31.6,17.0,6.41
83717.1,31.6,17.0,6.41
83727.1,31.6,17.0,6.41
83737.2,31.6,17.0,6.41
83747.2,31.6,17.0,6.41
83757.2,31.6,17.0,6.41
83767.2,31.6,17.0,6.41
83777.2,31.6,17.0,6.41
83787.3,31.6,17.0,6.41
83797.3,31.6,17.0,6.41
83807.3,31.6,17.0,6.41
83817.3,31.6,17.0,6.41
83827.4,31.6,17.0,6.41
83837.4,31.6,17.0,6.41
83847.4,31.6,17.0,6.41
83857.4,31.6,17.0,6.41
83867.4,31.6,17.0,6.41
83877.5,31.6,17.0,6.41
83887.5,31.6,17.0,6.41
83897.5,31.6,17.0,6.41
83907.5,31.6,17.0,6.41
83917.6,31.6,17.0,6.41
83927.6,31.6,17.0,6.41
83937.6,31.6,17.0,6.41
83947.6,31.6,17.0,6.41
83957.6,31.6,17.0,6.41
83967.7,31.6,17.0,6.41
83977.7,31.6,17.0,6.41
83987.7,31.6,17.0,6.41
83997.7,31.6,17.0,6.41
84007.8,31.6,17.0,6.41
84017.8,31.6,17.0,6.41
84027.8,31.7,17.0,6.41
84037.8,31.7,17.0,6.41
84047.8,31.7,17.0,6.41
84057.9,31.7,17.0,6.41
84067.9,31.7,17.0,6.41
84077.9,31.7,17.0,6.41
84087.9,31.7,17.0,6.41
84098.0,31.7,17.0,6.41
84108.0,31.7,17.0,6.41
84118.0,31.7,17.0,6.41
84128.0,31.7,17.0,6.41
84138.0,31.7,17.0,6.41
84148.1,31.7,17.0,6.41
84158.1,31.7,17.0,6.41
84168.1,31.7,17.0,6.41
84178.1,31.7,17.0,6.41
84188.2,31.7,17.0,6.41
84198.2,31.7,17.0,6.41
84208.2,31.7,17.0,6.41
84218.2,31.7,17.0,6.41
84228.2,31.7,17.0,6.41
84238.3,31.7,17.0,6.41
84248.3,31.7,17.0,6.41
84258.3,31.7,17.0,6.41
84268.3,31.7,17.0,6.41
84278.4,31.7,17.0,6.41
84288.4,31.7,17.0,6.41
84298.4,31.7,17.0,6.41
84308.4,31.7,17.0,6.41
84318.5,31.7,17.0,6.41
84328.5,31.7,17.0,6.41
84338.5,31.7,17.0,6.41
84348.5,31.7,17.0,6.41
84358.5,31.7,17.0,6.41
84368.6,31.7,17.0,6.41
84378.6,31.8,17.0,6.41
84388.6,31.8,17.0,6.41
84398.6,31.8,17.0,6.41
84408.7,31.8,17.0,6.41
84418.7,31.8,17.0,6.41
84428.7,31.8,17.0,6.41
84438.7,31.8,17.0,6.41
84448.7,31.8,17.0,6.41
84458.8,31.8,17.0,6.41
84468.8,31.8,17.0,6.41
84478.8,31.8,17.0,6.41
84488.8,31.8,17.0,6.41
84498.9,31.8,17.0,6.41
84508.9,31.8,17.0,6.41
84518.9,31.8,17.0,6.41
84528.9,31.8,17.0,6.41
84538.9,31.8,17.0,6.41
84549.0,31.8,17.0,6.41
84559.0,31.8,17.0,6.41
84569.0,31.8,17.0,6.41
84579.0,31.8,17.0,6.41
84589.1,31.8,17.0,6.41
84599.1,31.8,17.0,6.41
84609.1,31.8,17.0,6.41
84619.1,31.8,17.0,6.41
84629.1,31.8,17.0,6.41
84639.2,31.8,17.0,6.41
84649.2,31.8,17.0,6.41
84659.2,31.8,17.0,6.41
84669.2,31.8,17.0,6.41
84679.3,31.8,17.0,6.41
84689.3,31.8,17.0,6.41
84699.3,31.8,17.0,6.41
84709.3,31.8,17.0,6.41
84719.3,31.9,17.0,6.41
84729.4,31.9,17.0,6.41
84739.4,31.9,17.0,6.41
84749.4,31.9,17.0,6.41
84759.4,31.9,17.0,6.41
84769.5,31.9,17.0,6.41
84779.5,31.9,17.0,6.41
84789.5,31.9,17.0,6.41
84799.5,31.9,17.0,6.41
84809.5,31.9,17.0,6.41
84819.6,31.9,17.0,6.41
84829.6,31.9,17.0,6.41
84839.6,31.9,17.0,6.41
84849.6,31.9,17.0,6.41
84859.7,31.9,17.0,6.41
84869.7,31.9,17.0,6.41
84879.7,31.9,17.0,6.41
84889.7,31.9,17.0,6.41
84899.8,31.9,17.0,6.41
84909.8,31.9,17.0,6.41
84919.8,31.9,17.0,6.41
84929.8,31.9,17.0,6.41
84939.8,31.9,17.0,6.41
84949.9,31.9,17.0,6.41
84959.9,31.9,17.0,6.41
84969.9,31.9,17.0,6.41
84979.9,31.9,17.0,6.41
84990.0,31.9,17.0,6.41
85000.0,31.9,17.0,6.41
85010.0,31.9,17.0,6.41
85020.0,31.9,17.0,6.41
85030.0,31.9,17.0,6.41
85040.1,31.9,17.0,6.41
85050.1,31.9,17.0,6.41
85060.1,32.0,17.0,6.41
85070.1,32.0,17.0,6.41
85080.2,32.0,17.0,6.41
85090.2,32.0,17.0,6.41
85100.2,32.0,17.0,6.41
85110.2,32.0,17.0,6.41
85120.2,32.0,17.0,6.41
85130.3,32.0,17.0,6.41
85140.3,32.0,17.0,6.41
85150.3,32.0,17.0,6.41
85160.3,32.0,17.0,6.41
85170.4,32.0,17.0,6.41
85180.4,32.0,17.0,6.41
85190.4,32.0,17.0,6.41
85200.4,32.0,17.0,6.41
85210.4,32.0,17.0,6.41
85220.5,32.0,17.0,6.41
85230.5,32.0,17.0,6.41
85240.5,32.0,17.0,6.41
85250.5,32.0,17.0,6.41
85260.6,32.0,17.0,6.41
85270.6,32.0,17.0,6.41
85280.6,32.0,17.0,6.41
85290.6,32.0,17.0,6.41
85300.6,32.0,17.0,6.41
85310.7,32.0,17.0,6.41
85320.7,32.0,17.0,6.41
85330.7,32.0,17.0,6.41
85340.7,32.0,17.0,6.41
85350.8,32.0,17.0,6.41
85360.8,32.0,17.0,6.41
85370.8,32.0,17.0,6.41
85380.8,32.0,17.0,6.41
85390.8,32.0,17.0,6.41
85400.9,32.0,17.0,6.41
85410.9,32.1,17.0,6.41
85420.9,32.1,17.0,6.41
85430.9,32.1,17.0,6.41
85441.0,32.1,17.0,6.41
85451.0,32.1,17.0,6.41
85461.0,32.1,17.0,6.41
85471.0,32.1,17.0,6.41
85481.0,32.1,17.0,6.41
85491.1,32.1,17.0,6.41
85501.1,32.1,17.0,6.41
85511.1,32.1,17.0,6.41
85521.1,32.1,17.0,6.41
85531.2,32.1,17.0,6.41
85541.2,32.1,17.0,6.41
85551.2,32.1,17.0,6.41
85561.2,32.1,17.0,6.41
85571.3,32.1,17.0,6.41
85581.3,32.1,17.0,6.41
85591.3,32.1,17.0,6.41
85601.3,32.1,17.0,6.41
85611.3,32.1,17.0,6.41
85621.4,32.1,17.0,6.41
85631.4,32.1,17.0,6.41
85641.4,32.1,17.0,6.41
85651.4,32.1,17.0,6.41
85661.5,32.1,17.0,6.41
85671.5,32.1,17.0,6.41
85681.5,32.1,17.0,6.41
85691.5,32.1,17.0,6.41
85701.5,32.1,17.0,6.41
85711.6,32.1,17.0,6.41
85721.6,32.1,17.0,6.41
85731.6,32.1,17.0,6.41
85741.6,32.1,17.0,6.41
85751.7,32.2,17.0,6.41
85761.7,32.2,17.0,6.41
85771.7,32.2,17.0,6.41
85781.7,32.2,17.0,6.41
85791.7,32.2,17.0,6.41
85801.8,32.2,17.0,6.41
85811.8,32.2,17.0,6.41
85821.8,32.2,17.0,6.41
85831.8,32.2,17.0,6.41
85841.9,32.2,17.0,6.41
85851.9,32.2,17.0,6.41
85861.9,32.2,17.0,6.41
85871.9,32.2,17.0,6.41
85881.9,32.2,17.0,6.41
85892.0,32.2,17.0,6.41
85902.0,32.2,17.0,6.41
85912.0,32.2,17.0,6.41
85922.0,32.2,17.0,6.41
85932.1,32.2,17.0,6.41
85942.1,32.2,17.0,6.41
85952.1,32.2,17.0,6.41
85962.1,32.2,17.0,6.41
85972.1,32.2,17.0,6.41
85982.2,32.2,17.0,6.41
85992.2,32.2,17.0,6.41
86002.2,32.2,17.0,6.41
86012.2,32.2,17.0,6.41
86022.3,32.2,17.0,6.41
86032.3,32.2,17.0,6.41
86042.3,32.2,17.0,6.41
86052.3,32.2,17.0,6.41
86062.3,32.2,17.0,6.41
86072.4,32.2,17.0,6.41
86082.4,32.2,17.0,6.41
86092.4,32.3,17.0,6.41
86102.4,32.3,17.0,6.41
86112.5,32.3,17.0,6.41
86122.5,32.3,17.0,6.41
86132.5,32.3,17.0,6.41
86142.5,32.3,17.0,6.41
86152.6,32.3,17.0,6.41
86162.6,32.3,17.0,6.41
86172.6,32.3,17.0,6.41
86182.6,32.3,17.0,6.41
86192.6,32.3,17.0,6.41
86202.7,32.3,17.0,6.41
86212.7,32.3,17.0,6.41
86222.7,32.3,17.0,6.41
86232.7,32.3,17.0,6.41
86242.8,32.3,17.0,6.41
86252.8,32.3,17.0,6.41
86262.8,32.3,17.0,6.41
86272.8,32.3,17.0,6.41
86282.8,32.3,17.0,6.41
86292.9,32.3,17.0,6.41
86302.9,32.3,17.0,6.41
86312.9,32.3,17.0,6.41
86322.9,32.3,17.0,6.41
86333.0,32.3,17.0,6.41
86343.0,32.3,17.0,6.41
86353.0,32.3,17.0,6.41
86363.0,32.3,17.0,6.41
86373.0,32.3,17.0,6.41
86383.1,32.3,17.0,6.41
86393.1,32.3,17.0,6.41
86403.1,32.3,17.0,6.41
86413.1,32.3,17.0,6.41
86423.2,32.3,17.0,6.41
86433.2,32.3,17.0,6.41
86443.2,32.4,17.0,6.41
86453.2,32.4,17.0,6.41
86463.2,32.4,17.0,6.41
86473.3,32.4,17.0,6.41
86483.3,32.4,17.0,6.41
86493.3,32.4,17.0,6.41
86503.3,32.4,17.0,6.41
86513.4,32.4,17.0,6.41
86523.4,32.4,17.0,6.41
86533.4,32.4,17.0,6.41
86543.4,32.4,17.0,6.41
86553.4,32.4,17.0,6.41
86563.5,32.4,17.0,6.41
86573.5,32.4,17.0,6.41
86583.5,32.4,17.0,6.41
86593.5,32.4,17.0,6.41
86603.6,32.4,17.0,6.41
86613.6,32.4,17.0,6.41
86623.6,32.4,17.0,6.41
86633.6,32.4,17.0,6.41
86643.6,32.4,17.0,6.41
86653.7,32.4,17.0,6.41
86663.7,32.4,17.0,6.41
86673.7,32.4,17.0,6.41
86683.7,32.4,17.0,6.41
86693.8,32.4,17.0,6.41
86703.8,32.4,17.0,6.41
86713.8,32.4,17.0,6.41
86723.8,32.4,17.0,6.41
86733.8,32.4,17.0,6.41
86743.9,32.4,17.0,6.41
86753.9,32.4,17.0,6.41
86763.9,32.4,17.0,6.41
86773.9,32.4,17.0,6.41
86784.0,32.5,17.0,6.41
86794.0,32.5,17.0,6.41
86804.0,32.5,17.0,6.41
86814.0,32.5,17.0,6.41
86824.1,32.5,17.0,6.41
86834.1,32.5,17.0,6.41
86844.1,32.5,17.0,6.41
86854.1,32.5,17.0,6.41
86864.1,32.5,17.0,6.41
86874.2,32.5,17.0,6.41
86884.2,32.5,17.0,6.41
86894.2,32.5,17.0,6.41
86904.2,32.5,17.0,6.41
86914.3,32.5,17.0,6.41
86924.3,32.5,17.0,6.41
86934.3,32.5,17.0,6.41
86944.3,32.5,17.0,6.41
86954.3,32.5,17.0,6.41
86964.4,32.5,17.0,6.41
86974.4,32.5,17.0,6.41
86984.4,32.5,17.0,6.41
86994.4,32.5,17.0,6.41
87004.5,32.5,17.0,6.41
87014.5,32.5,17.0,6.41
87024.5,32.5,17.0,6.41
87034.5,32.5,17.0,6.41
87044.5,32.5,17.0,6.41
87054.6,32.5,17.0,6.41
87064.6,32.5,17.0,6.41
87074.6,32.5,17.0,6.41
87084.6,32.5,17.0,6.41
87094.7,32.5,17.0,6.41
87104.7,32.5,17.0,6.41
87114.7,32.5,17.0,6.41
87124.7,32.5,17.0,6.41
87134.7,32.6,17.0,6.41
87144.8,32.6,17.0,6.41
87154.8,32.6,17.0,6.41
87164.8,32.6,17.0,6.41
87174.8,32.6,17.0,6.41
87184.9,32.6,17.0,6.41
87194.9,32.6,17.0,6.41
87204.9,32.6,17.0,6.41
87214.9,32.6,17.0,6.41
87224.9,32.6,17.0,6.41
87235.0,32.6,17.0,6.41
87245.0,32.6,17.0,6.41
87255.0,32.6,17.0,6.41
87265.0,32.6,17.0,6.41
87275.1,32.6,17.0,6.41
87285.1,32.6,17.0,6.41
87295.1,32.6,17.0,6.41
87305.1,32.6,17.0,6.41
87315.1,32.6,17.0,6.41
87325.2,32.6,17.0,6.41
87335.2,32.6,17.0,6.41
87345.2,32.6,17.0,6.41
87355.2,32.6,17.0,6.41
87365.3,32.6,17.0,6.41
87375.3,32.6,17.0,6.41
87385.3,32.6,17.0,6.41
87395.3,32.6,17.0,6.41
87405.4,32.6,17.0,6.41
87415.4,32.6,17.0,6.41
87425.4,32.6,17.0,6.41
87435.4,32.6,17.0,6.41
87445.4,32.6,17.0,6.41
87455.5,32.6,17.0,6.41
87465.5,32.6,17.0,6.41
87475.5,32.7,17.0,6.41
87485.5,32.7,17.0,6.41
87495.6,32.7,17.0,6.41
87505.6,32.7,17.0,6.41
87515.6,32.7,17.0,6.41
87525.6,32.7,17.0,6.41
87535.6,32.7,17.0,6.41
87545.7,32.7,17.0,6.41
87555.7,32.7,17.0,6.41
87565.7,32.7,17.0,6.41
87575.7,32.7,17.0,6.41
87585.8,32.7,17.0,6.41
87595.8,32.7,17.0,6.41
87605.8,32.7,17.0,6.41
87615.8,32.7,17.0,6.41
87625.8,32.7,17.0,6.41
87635.9,32.7,17.0,6.41
87645.9,32.7,17.0,6.41
87655.9,32.7,17.0,6.41
87665.9,32.7,17.0,6.41
87676.0,32.7,17.0,6.41
87686.0,32.7,17.0,6.41
87696.0,32.7,17.0,6.41
87706.0,32.7,17.0,6.41
87716.0,32.7,17.0,6.41
87726.1,32.7,17.0,6.41
87736.1,32.7,17.0,6.41
87746.1,32.7,17.0,6.41
87756.1,32.7,17.0,6.41
87766.2,32.7,17.0,6.41
87776.2,32.7,17.0,6.41
87786.2,32.7,17.0,6.41
87796.2,32.7,17.0,6.41
87806.2,32.7,17.0,6.41
87816.3,32.8,17.0,6.41
87826.3,32.8,17.0,6.41
87836.3,32.8,17.0,6.41
87846.3,32.8,17.0,6.41
87856.4,32.8,17.0,6.41
87866.4,32.8,17.0,6.41
87876.4,32.8,17.0,6.41
87886.4,32.8,17.0,6.41
87896.4,32.8,17.0,6.41
87906.5,32.8,17.0,6.41
87916.5,32.8,17.0,6.41
87926.5,32.8,17.0,6.41
87936.5,32.8,17.0,6.41
87946.6,32.8,17.0,6.41
87956.6,32.8,17.0,6.41
87966.6,32.8,17.0,6.41
87976.6,32.8,17.0,6.41
87986.6,32.8,17.0,6.41
87996.7,32.8,17.0,6.41
88006.7,32.8,17.0,6.41
88016.7,32.8,17.0,6.41
88026.7,32.8,17.0,6.41
88036.8,32.8,17.0,6.41
88046.8,32.8,17.0,6.41
88056.8,32.8,17.0,6.41
88066.8,32.8,17.0,6.41
88076.9,32.8,17.0,6.41
88086.9,32.8,17.0,6.41
88096.9,32.8,17.0,6.41
88106.9,32.8,17.0,6.41
88116.9,32.8,17.0,6.41
88127.0,32.8,17.0,6.41
88137.0,32.8,17.0,6.41
88147.0,32.8,17.0,6.41
88157.0,32.8,17.0,6.41
88167.1,32.9,17.0,6.41
88177.1,32.9,17.0,6.41
88187.1,32.9,17.0,6.41
88197.1,32.9,17.0,6.41
88207.1,32.9,17.0,6.41
88217.2,32.9,17.0,6.41
88227.2,32.9,17.0,6.41
88237.2,32.9,17.0,6.41
88247.2,32.9,17.0,6.41
88257.3,32.9,17.0,6.41
88267.3,32.9,17.0,6.41
88277.3,32.9,17.0,6.41
88287.3,32.9,17.0,6.41
88297.3,32.9,17.0,6.41
88307.4,32.9,17.0,6.41
88317.4,32.9,17.0,6.41
88327.4,32.9,17.0,6.41
88337.4,32.9,17.0,6.41
88347.5,32.9,17.0,6.41
88357.5,32.9,17.0,6.41
88367.5,32.9,17.0,6.41
88377.5,32.9,17.0,6.41
88387.5,32.9,17.0,6.41
88397.6,32.9,17.0,6.41
88407.6,32.9,17.0,6.41
88417.6,32.9,17.0,6.41
88427.6,32.9,17.0,6.41
88437.7,32.9,17.0,6.41
88447.7,32.9,17.0,6.41
88457.7,32.9,17.0,6.41
88467.7,32.9,17.0,6.41
88477.7,32.9,17.0,6.41
88487.8,32.9,17.0,6.41
88497.8,32.9,17.0,6.41
88507.8,33.0,17.0,6.41
88517.8,33.0,17.0,6.41
88527.9,33.0,17.0,6.41
88537.9,33.0,17.0,6.41
88547.9,33.0,17.0,6.41
88557.9,33.0,17.0,6.41
88567.9,33.0,17.0,6.41
88578.0,33.0,17.0,6.41
88588.0,33.0,17.0,6.41
88598.0,33.0,17.0,6.41
88608.0,33.0,17.0,6.41
88618.1,33.0,17.0,6.41
88628.1,33.0,17.0,6.41
88638.1,33.0,17.0,6.41
88648.1,33.0,17.0,6.41
88658.2,33.0,17.0,6.41
88668.2,33.0,17.0,6.41
88678.2,33.0,17.0,6.41
88688.2,33.0,17.0,6.41
88698.2,33.0,17.0,6.41
88708.3,33.0,17.0,6.41
88718.3,33.0,17.0,6.41
88728.3,33.0,17.0,6.41
88738.3,33.0,17.0,6.41
88748.4,33.0,17.0,6.41
88758.4,33.0,17.0,6.41
88768.4,33.0,17.0,6.41
88778.4,33.0,17.0,6.41
88788.4,33.0,17.0,6.41
88798.5,33.0,17.0,6.41
88808.5,33.0,17.0,6.41
88818.5,33.0,17.0,6.41
88828.5,33.0,17.0,6.41
88838.6,33.0,17.0,6.41
88848.6,33.1,17.0,6.41
88858.6,33.1,17.0,6.41
88868.6,33.1,17.0,6.41
88878.6,33.1,17.0,6.41
88888.7,33.1,17.0,6.41
88898.7,33.1,17.0,6.41
88908.7,33.1,17.0,6.41
88918.7,33.1,17.0,6.41
88928.8,33.1,17.0,6.41
88938.8,33.1,17.0,6.41
88948.8,33.1,17.0,6.41
88958.8,33.1,17.0,6.41
88968.8,33.1,17.0,6.41
88978.9,33.1,17.0,6.41
88988.9,33.1,17.0,6.41
88998.9,33.1,17.0,6.41
89008.9,33.1,17.0,6.41
89019.0,33.1,17.0,6.41
89029.0,33.1,17.0,6.41
89039.0,33.1,17.0,6.41
89049.0,33.1,17.0,6.41
89059.0,33.1,17.0,6.41
89069.1,33.1,17.0,6.41
89079.1,33.1,17.0,6.41
89089.1,33.1,17.0,6.41
89099.1,33.1,17.0,6.41
89109.2,33.1,17.0,6.41
89119.2,33.1,17.0,6.41
89129.2,33.1,17.0,6.41
89139.2,33.1,17.0,6.41
89149.2,33.1,17.0,6.41
89159.3,33.1,17.0,6.41
89169.3,33.1,17.0,6.41
89179.3,33.1,17.0,6.41
89189.3,33.1,17.0,6.41
89199.4,33.2,17.0,6.41
89209.4,33.2,17.0,6.41
89219.4,33.2,17.0,6.41
89229.4,33.2,17.0,6.41
89239.4,33.2,17.0,6.41
89249.5,33.2,17.0,6.41
89259.5,33.2,17.0,6.41
89269.5,33.2,17.0,6.41
89279.5,33.2,17.0,6.41
89289.6,33.2,17.0,6.41
89299.6,33.2,17.0,6.41
89309.6,33.2,17.0,6.41
89319.6,33.2,17.0,6.41
89329.7,33.2,17.0,6.41
89339.7,33.2,17.0,6.41
89349.7,33.2,17.0,6.41
89359.7,33.2,17.0,6.41
89369.7,33.2,17.0,6.41
89379.8,33.2,17.0,6.41
89389.8,33.2,17.0,6.41
89399.8,33.2,17.0,6.41
89409.8,33.2,17.0,6.41
89419.9,33.2,17.0,6.41
89429.9,33.2,17.0,6.41
89439.9,33.2,17.0,6.41
89449.9,33.2,17.0,6.41
89459.9,33.2,17.0,6.41
89470.0,33.2,17.0,6.41
89480.0,33.2,17.0,6.41
89490.0,33.2,17.0,6.41
89500.0,33.2,17.0,6.41
89510.1,33.2,17.0,6.41
89520.1,33.2,17.0,6.41
89530.1,33.2,17.0,6.41
89540.1,33.3,17.0,6.41
89550.1,33.3,17.0,6.41
89560.2,33.3,17.0,6.41
89570.2,33.3,17.0,6.41
89580.2,33.3,17.0,6.41
89590.2,33.3,17.0,6.41
89600.3,33.3,17.0,6.41
89610.3,33.3,17.0,6.41
89620.3,33.3,17.0,6.41
89630.3,33.3,17.0,6.41
89640.3,33.3,17.0,6.41
89650.4,33.3,17.0,6.41
89660.4,33.3,17.0,6.41
89670.4,33.3,17.0,6.41
89680.4,33.3,17.0,6.41
89690.5,33.3,17.0,6.41
89700.5,33.3,17.0,6.41
89710.5,33.3,17.0,6.41
89720.5,33.3,17.0,6.41
89730.5,33.3,17.0,6.41
89740.6,33.3,17.0,6.41
89750.6,33.3,17.0,6.41
89760.6,33.3,17.0,6.41
89770.6,33.3,17.0,6.41
89780.7,33.3,17.0,6.41
89790.7,33.3,17.0,6.41
89800.7,33.3,17.0,6.41
89810.7,33.3,17.0,6.41
89820.7,33.3,17.0,6.41
89830.8,33.3,17.0,6.41
89840.8,33.3,17.0,6.41
