time_s,cumulative_fuel_engine1_t,cumulative_fuel_engine2_t,cumulative_fuel_engine3_t
479381.0,49.9,14.4,4.7
479391.0,49.9,14.4,4.7
479401.0,49.9,14.4,4.7
479411.0,49.9,14.4,4.7
479422.0,49.9,14.4,4.7
479432.0,49.9,14.4,4.7
479442.0,49.9,14.4,4.7
479452.0,49.9,14.4,4.7
479462.0,49.9,14.4,4.7
479472.0,49.9,14.4,4.7
479482.0,49.9,14.4,4.7
479492.0,49.9,14.4,4.7
479502.0,49.9,14.4,4.7
479512.0,49.9,14.4,4.7
479522.0,49.9,14.4,4.7
479532.0,49.9,14.4,4.7
479542.0,49.9,14.4,4.7
479552.0,49.9,14.4,4.7
479562.0,49.9,14.4,4.7
479572.0,49.9,14.4,4.7
479582.0,49.9,14.4,4.7
479592.0,49.9,14.4,4.7
479602.0,49.9,14.4,4.7
479612.0,49.9,14.4,4.7
479622.0,49.9,14.4,4.7
479632.0,49.9,14.5,4.7
479642.0,49.9,14.5,4.7
479652.0,49.9,14.5,4.7
479662.0,49.9,14.5,4.7
479672.0,49.9,14.5,4.7
479682.0,49.9,14.5,4.7
479692.0,49.9,14.5,4.7
479702.0,49.9,14.5,4.7
479712.0,49.9,14.5,4.7
479722.0,49.9,14.5,4.7
479732.0,49.9,14.5,4.7
479742.0,49.9,14.5,4.7
479752.0,49.9,14.5,4.7
479762.0,49.9,14.5,4.7
479772.0,49.9,14.5,4.7
479782.0,50.0,14.5,4.7
479792.0,50.0,14.5,4.7
479802.0,50.0,14.5,4.7
479812.0,50.0,14.5,4.7
479822.0,50.0,14.5,4.7
479832.0,50.0,14.5,4.7
479842.0,50.0,14.5,4.7
479852.0,50.0,14.5,4.7
479862.0,50.0,14.5,4.7
479873.0,50.0,14.5,4.7
479883.0,50.0,14.5,4.7
479893.0,50.0,14.5,4.7
479903.0,50.0,14.5,4.7
479913.0,50.0,14.5,4.7
479923.0,50.0,14.5,4.7
479933.0,50.0,14.5,4.7
479943.0,50.0,14.5,4.7
479953.0,50.0,14.5,4.7
479963.0,50.0,14.5,4.7
479973.0,50.0,14.5,4.7
479983.0,50.0,14.5,4.7
479993.0,50.0,14.5,4.7
480003.0,50.0,14.5,4.7
480013.0,50.0,14.5,4.7
480023.0,50.0,14.5,4.7
480033.0,50.0,14.5,4.7
480043.0,50.0,14.5,4.7
480053.0,50.0,14.5,4.7
480063.0,50.0,14.5,4.7
480073.0,50.0,14.5,4.7
480083.0,50.0,14.5,4.7
480093.0,50.0,14.5,4.7
480103.0,50.0,14.5,4.7
480113.0,50.0,14.5,4.7
480123.0,50.0,14.5,4.7
480133.0,50.0,14.5,4.7
480143.0,50.0,14.5,4.7
480153.0,50.0,14.5,4.7
480163.0,50.0,14.5,4.7
480173.0,50.0,14.5,4.7
480183.0,50.0,14.5,4.7
480193.0,50.0,14.5,4.7
480203.0,50.0,14.5,4.7
480213.0,50.0,14.5,4.7
480223.0,50.0,14.5,4.7
480233.0,50.0,14.5,4.7
480243.0,50.0,14.5,4.7
480253.0,50.0,14.5,4.7
480263.0,50.0,14.5,4.7
480273.0,50.0,14.5,4.7
480283.0,50.0,14.5,4.7
480293.0,50.0,14.5,4.7
480303.0,50.0,14.5,4.7
480313.0,50.0,14.5,4.7
480324.0,50.0,14.5,4.7
480334.0,50.0,14.5,4.7
480344.0,50.0,14.6,4.7
480354.0,50.0,14.6,4.7
480364.0,50.0,14.6,4.7
480374.0,50.0,14.6,4.7
480384.0,50.0,14.6,4.7
480394.0,50.0,14.6,4.7
480404.0,50.1,14.6,4.7
480414.0,50.1,14.6,4.7
480424.0,50.1,14.6,4.7
480434.0,50.1,14.6,4.7
480444.0,50.1,14.6,4.7
480454.0,50.1,14.6,4.7
480464.0,50.1,14.6,4.7
480474.0,50.1,14.6,4.7
480484.0,50.1,14.6,4.7
480494.0,50.1,14.6,4.7
480504.0,50.1,14.6,4.7
480514.0,50.1,14.6,4.7
480524.0,50.1,14.6,4.7
480534.0,50.1,14.6,4.7
480544.0,50.1,14.6,4.7
480554.0,50.1,14.6,4.7
480564.0,50.1,14.6,4.7
480574.0,50.1,14.6,4.7
480584.0,50.1,14.6,4.7
480594.0,50.1,14.6,4.7
480604.0,50.1,14.6,4.7
480614.0,50.1,14.6,4.7
480624.0,50.1,14.6,4.7
480634.0,50.1,14.6,4.7
480644.0,50.1,14.6,4.7
480654.0,50.1,14.6,4.7
480664.0,50.1,14.6,4.7
480674.0,50.1,14.6,4.7
480684.0,50.1,14.6,4.7
480694.0,50.1,14.6,4.7
480704.0,50.1,14.6,4.7
480714.0,50.1,14.6,4.7
480724.0,50.1,14.6,4.7
480734.0,50.1,14.6,4.7
480744.0,50.1,14.6,4.7
480754.0,50.1,14.6,4.7
480765.0,50.1,14.6,4.7
480775.0,50.1,14.6,4.7
480785.0,50.1,14.6,4.7
480795.0,50.1,14.6,4.7
480805.0,50.1,14.6,4.7
480815.0,50.1,14.6,4.7
480825.0,50.1,14.6,4.7
480835.0,50.1,14.6,4.7
480845.0,50.1,14.6,4.7
480855.0,50.1,14.6,4.7
480865.0,50.1,14.6,4.7
480875.0,50.1,14.6,4.7
480885.0,50.1,14.6,4.7
480895.0,50.1,14.6,4.7
480905.0,50.1,14.6,4.7
480915.0,50.1,14.6,4.7
480925.0,50.1,14.6,4.7
480935.0,50.1,14.6,4.7
480945.0,50.1,14.6,4.7
480955.0,50.1,14.6,4.7
480965.0,50.1,14.6,4.7
480975.0,50.1,14.6,4.7
480985.0,50.1,14.6,4.7
480995.0,50.1,14.6,4.7
481005.0,50.1,14.6,4.7
481015.0,50.1,14.6,4.7
481025.0,50.2,14.6,4.7
481035.0,50.2,14.6,4.7
481045.0,50.2,14.6,4.7
481055.0,50.2,14.6,4.7
481065.0,50.2,14.6,4.7
481075.0,50.2,14.6,4.7
481085.0,50.2,14.7,4.7
481095.0,50.2,14.7,4.7
481105.0,50.2,14.7,4.7
481115.0,50.2,14.7,4.7
481125.0,50.2,14.7,4.7
481135.0,50.2,14.7,4.7
481145.0,50.2,14.7,4.7
481155.0,50.2,14.7,4.7
481165.0,50.2,14.7,4.7
481175.0,50.2,14.7,4.7
481185.0,50.2,14.7,4.7
481195.0,50.2,14.7,4.7
481205.0,50.2,14.7,4.7
481216.0,50.2,14.7,4.7
481226.0,50.2,14.7,4.7
481236.0,50.2,14.7,4.7
481246.0,50.2,14.7,4.7
481256.0,50.2,14.7,4.7
481266.0,50.2,14.7,4.7
481276.0,50.2,14.7,4.7
481286.0,50.2,14.7,4.7
481296.0,50.2,14.7,4.7
481306.0,50.2,14.7,4.7
481316.0,50.2,14.7,4.7
481326.0,50.2,14.7,4.7
481336.0,50.2,14.7,4.7
481346.0,50.2,14.7,4.7
481356.0,50.2,14.7,4.7
481366.0,50.2,14.7,4.7
481376.0,50.2,14.7,4.7
481386.0,50.2,14.7,4.7
481396.0,50.2,14.7,4.7
481406.0,50.2,14.7,4.7
481416.0,50.2,14.7,4.7
481426.0,50.2,14.7,4.7
481436.0,50.2,14.7,4.7
481446.0,50.2,14.7,4.7
481456.0,50.2,14.7,4.7
481466.0,50.2,14.7,4.7
481476.0,50.2,14.7,4.7
481486.0,50.2,14.7,4.7
481496.0,50.2,14.7,4.7
481506.0,50.2,14.7,4.7
481516.0,50.2,14.7,4.7
481526.0,50.2,14.7,4.7
481536.0,50.2,14.7,4.7
481546.0,50.2,14.7,4.7
481556.0,50.2,14.7,4.7
481566.0,50.2,14.7,4.7
481576.0,50.2,14.7,4.7
481586.0,50.2,14.7,4.7
481596.0,50.2,14.7,4.7
481606.0,50.2,14.7,4.7
481616.0,50.2,14.7,4.7
481626.0,50.2,14.7,4.7
481636.0,50.3,14.7,4.7
481646.0,50.3,14.7,4.7
481656.0,50.3,14.7,4.7
481667.0,50.3,14.7,4.7
481677.0,50.3,14.7,4.7
481687.0,50.3,14.7,4.7
481697.0,50.3,14.7,4.7
481707.0,50.3,14.7,4.7
481717.0,50.3,14.7,4.7
481727.0,50.3,14.7,4.7
481737.0,50.3,14.7,4.7
481747.0,50.3,14.7,4.7
481757.0,50.3,14.7,4.7
481767.0,50.3,14.7,4.7
481777.0,50.3,14.7,4.7
481787.0,50.3,14.7,4.7
481797.0,50.3,14.7,4.7
481807.0,50.3,14.7,4.7
481817.0,50.3,14.7,4.7
481827.0,50.3,14.8,4.7
481837.0,50.3,14.8,4.7
481847.0,50.3,14.8,4.7
481857.0,50.3,14.8,4.7
481867.0,50.3,14.8,4.7
481877.0,50.3,14.8,4.7
481887.0,50.3,14.8,4.7
481897.0,50.3,14.8,4.7
481907.0,50.3,14.8,4.7
481917.0,50.3,14.8,4.7
481927.0,50.3,14.8,4.7
481937.0,50.3,14.8,4.7
481947.0,50.3,14.8,4.7
481957.0,50.3,14.8,4.7
481967.0,50.3,14.8,4.7
481977.0,50.3,14.8,4.7
481987.0,50.3,14.8,4.7
481997.0,50.3,14.8,4.7
482007.0,50.3,14.8,4.7
482017.0,50.3,14.8,4.7
482027.0,50.3,14.8,4.7
482037.0,50.3,14.8,4.7
482047.0,50.3,14.8,4.7
482057.0,50.3,14.8,4.7
482067.0,50.3,14.8,4.7
482077.0,50.3,14.8,4.7
482087.0,50.3,14.8,4.7
482097.0,50.3,14.8,4.7
482108.0,50.3,14.8,4.7
482118.0,50.3,14.8,4.7
482128.0,50.3,14.8,4.7
482138.0,50.3,14.8,4.7
482148.0,50.3,14.8,4.7
482158.0,50.3,14.8,4.7
482168.0,50.3,14.8,4.7
482178.0,50.3,14.8,4.7
482188.0,50.3,14.8,4.7
482198.0,50.3,14.8,4.7
482208.0,50.3,14.8,4.7
482218.0,50.3,14.8,4.7
482228.0,50.3,14.8,4.7
482238.0,50.3,14.8,4.7
482248.0,50.3,14.8,4.7
482258.0,50.4,14.8,4.7
482268.0,50.4,14.8,4.7
482278.0,50.4,14.8,4.7
482288.0,50.4,14.8,4.7
482298.0,50.4,14.8,4.7
482308.0,50.4,14.8,4.7
482318.0,50.4,14.8,4.7
482328.0,50.4,14.8,4.7
482338.0,50.4,14.8,4.7
482348.0,50.4,14.8,4.7
482358.0,50.4,14.8,4.7
482368.0,50.4,14.8,4.7
482378.0,50.4,14.8,4.7
482388.0,50.4,14.8,4.7
482398.0,50.4,14.8,4.7
482408.0,50.4,14.8,4.7
482418.0,50.4,14.8,4.7
482428.0,50.4,14.8,4.7
482438.0,50.4,14.8,4.7
482448.0,50.4,14.8,4.7
482458.0,50.4,14.8,4.7
482468.0,50.4,14.8,4.7
482478.0,50.4,14.8,4.7
482488.0,50.4,14.8,4.7
482498.0,50.4,14.8,4.7
482508.0,50.4,14.8,4.7
482518.0,50.4,14.8,4.7
482528.0,50.4,14.8,4.7
482538.0,50.4,14.8,4.7
482548.0,50.4,14.8,4.7
482559.0,50.4,14.8,4.7
482569.0,50.4,14.8,4.7
482579.0,50.4,14.8,4.7
482589.0,50.4,14.8,4.7
482599.0,50.4,14.9,4.7
482609.0,50.4,14.9,4.7
482619.0,50.4,14.9,4.7
482629.0,50.4,14.9,4.7
482639.0,50.4,14.9,4.7
482649.0,50.4,14.9,4.7
482659.0,50.4,14.9,4.7
482669.0,50.4,14.9,4.7
482679.0,50.4,14.9,4.7
482689.0,50.4,14.9,4.7
482699.0,50.4,14.9,4.7
482709.0,50.4,14.9,4.7
482719.0,50.4,14.9,4.7
482729.0,50.4,14.9,4.7
482739.0,50.4,14.9,4.7
482749.0,50.4,14.9,4.7
482759.0,50.4,14.9,4.7
482769.0,50.4,14.9,4.7
482779.0,50.4,14.9,4.7
482789.0,50.4,14.9,4.7
482799.0,50.4,14.9,4.7
482809.0,50.4,14.9,4.7
482819.0,50.4,14.9,4.7
482829.0,50.4,14.9,4.7
482839.0,50.4,14.9,4.7
482849.0,50.4,14.9,4.7
482859.0,50.4,14.9,4.7
482869.0,50.4,14.9,4.7
482879.0,50.5,14.9,4.7
482889.0,50.5,14.9,4.7
482899.0,50.5,14.9,4.7
482909.0,50.5,14.9,4.7
482919.0,50.5,14.9,4.7
482929.0,50.5,14.9,4.7
482939.0,50.5,14.9,4.7
482949.0,50.5,14.9,4.7
482959.0,50.5,14.9,4.7
482969.0,50.5,14.9,4.7
482979.0,50.5,14.9,4.7
482989.0,50.5,14.9,4.7
483000.0,50.5,14.9,4.7
483010.0,50.5,14.9,4.7
483020.0,50.5,14.9,4.7
483030.0,50.5,14.9,4.7
483040.0,50.5,14.9,4.7
483050.0,50.5,14.9,4.7
483060.0,50.5,14.9,4.7
483070.0,50.5,14.9,4.7
483080.0,50.5,14.9,4.7
483090.0,50.5,14.9,4.7
483100.0,50.5,14.9,4.7
483110.0,50.5,14.9,4.7
483120.0,50.5,14.9,4.7
483130.0,50.5,14.9,4.7
483140.0,50.5,14.9,4.7
483150.0,50.5,14.9,4.7
483160.0,50.5,14.9,4.7
483170.0,50.5,14.9,4.7
483180.0,50.5,14.9,4.7
483190.0,50.5,14.9,4.7
483200.0,50.5,14.9,4.7
483210.0,50.5,14.9,4.7
483220.0,50.5,14.9,4.7
483230.0,50.5,14.9,4.7
483240.0,50.5,14.9,4.7
483250.0,50.5,14.9,4.7
483260.0,50.5,14.9,4.7
483270.0,50.5,14.9,4.7
483280.0,50.5,14.9,4.7
483290.0,50.5,14.9,4.7
483300.0,50.5,14.9,4.7
483310.0,50.5,14.9,4.7
483320.0,50.5,14.9,4.7
483330.0,50.5,14.9,4.7
483340.0,50.5,14.9,4.7
483350.0,50.5,14.9,4.7
483360.0,50.5,14.9,4.7
483370.0,50.5,15.0,4.7
483380.0,50.5,15.0,4.7
483390.0,50.5,15.0,4.7
483400.0,50.5,15.0,4.7
483410.0,50.5,15.0,4.7
483420.0,50.5,15.0,4.7
483430.0,50.5,15.0,4.7
483440.0,50.5,15.0,4.7
483451.0,50.5,15.0,4.7
483461.0,50.5,15.0,4.7
483471.0,50.5,15.0,4.7
483481.0,50.5,15.0,4.7
483491.0,50.5,15.0,4.7
483501.0,50.6,15.0,4.7
483511.0,50.6,15.0,4.7
483521.0,50.6,15.0,4.7
483531.0,50.6,15.0,4.7
483541.0,50.6,15.0,4.7
483551.0,50.6,15.0,4.7
483561.0,50.6,15.0,4.7
483571.0,50.6,15.0,4.7
483581.0,50.6,15.0,4.7
483591.0,50.6,15.0,4.7
483601.0,50.6,15.0,4.7
483611.0,50.6,15.0,4.7
483621.0,50.6,15.0,4.7
483631.0,50.6,15.0,4.7
483641.0,50.6,15.0,4.7
483651.0,50.6,15.0,4.7
483661.0,50.6,15.0,4.7
483671.0,50.6,15.0,4.7
483681.0,50.6,15.0,4.7
483691.0,50.6,15.0,4.7
483701.0,50.6,15.0,4.7
483711.0,50.6,15.0,4.7
483721.0,50.6,15.0,4.7
483731.0,50.6,15.0,4.7
483741.0,50.6,15.0,4.7
483751.0,50.6,15.0,4.7
483761.0,50.6,15.0,4.7
483771.0,50.6,15.0,4.7
483781.0,50.6,15.0,4.7
483791.0,50.6,15.0,4.7
483801.0,50.6,15.0,4.7
483811.0,50.6,15.0,4.7
483821.0,50.6,15.0,4.7
483831.0,50.6,15.0,4.7
483841.0,50.6,15.0,4.7
483851.0,50.6,15.0,4.7
483861.0,50.6,15.0,4.7
483871.0,50.6,15.0,4.7
483881.0,50.6,15.0,4.7
483891.0,50.6,15.0,4.7
483902.0,50.6,15.0,4.7
483912.0,50.6,15.0,4.7
483922.0,50.6,15.0,4.7
483932.0,50.6,15.0,4.7
483942.0,50.6,15.0,4.7
483952.0,50.6,15.0,4.7
483962.0,50.6,15.0,4.7
483972.0,50.6,15.0,4.7
483982.0,50.6,15.0,4.7
483992.0,50.6,15.0,4.7
484002.0,50.6,15.0,4.7
484012.0,50.6,15.0,4.7
484022.0,50.6,15.0,4.7
484032.0,50.6,15.0,4.7
484042.0,50.6,15.0,4.7
484052.0,50.6,15.0,4.7
484062.0,50.6,15.0,4.7
484072.0,50.6,15.0,4.7
484082.0,50.6,15.0,4.7
484092.0,50.6,15.0,4.7
484102.0,50.6,15.0,4.7
484112.0,50.6,15.0,4.7
484122.0,50.7,15.0,4.7
484132.0,50.7,15.0,4.7
484142.0,50.7,15.0,4.7
484152.0,50.7,15.0,4.7
484162.0,50.7,15.0,4.7
484172.0,50.7,15.0,4.7
484182.0,50.7,15.1,4.7
484192.0,50.7,15.1,4.7
484202.0,50.7,15.1,4.7
484212.0,50.7,15.1,4.7
484222.0,50.7,15.1,4.7
484232.0,50.7,15.1,4.7
484242.0,50.7,15.1,4.7
484252.0,50.7,15.1,4.7
484262.0,50.7,15.1,4.7
484272.0,50.7,15.1,4.7
484282.0,50.7,15.1,4.7
484292.0,50.7,15.1,4.7
484302.0,50.7,15.1,4.7
484312.0,50.7,15.1,4.7
484322.0,50.7,15.1,4.7
484332.0,50.7,15.1,4.7
484343.0,50.7,15.1,4.7
484353.0,50.7,15.1,4.7
484363.0,50.7,15.1,4.7
484373.0,50.7,15.1,4.7
484383.0,50.7,15.1,4.7
484393.0,50.7,15.1,4.7
484403.0,50.7,15.1,4.7
484413.0,50.7,15.1,4.7
484423.0,50.7,15.1,4.7
484433.0,50.7,15.1,4.7
484443.0,50.7,15.1,4.7
484453.0,50.7,15.1,4.7
484463.0,50.7,15.1,4.7
484473.0,50.7,15.1,4.7
484483.0,50.7,15.1,4.7
484493.0,50.7,15.1,4.7
484503.0,50.7,15.1,4.7
484513.0,50.7,15.1,4.7
484523.0,50.7,15.1,4.7
484533.0,50.7,15.1,4.7
484543.0,50.7,15.1,4.7
484553.0,50.7,15.1,4.7
484563.0,50.7,15.1,4.7
484573.0,50.7,15.1,4.7
484583.0,50.7,15.1,4.7
484593.0,50.7,15.1,4.7
484603.0,50.7,15.1,4.7
484613.0,50.7,15.1,4.7
484623.0,50.7,15.1,4.7
484633.0,50.7,15.1,4.7
484643.0,50.7,15.1,4.7
484653.0,50.7,15.1,4.7
484663.0,50.7,15.1,4.7
484673.0,50.7,15.1,4.7
484683.0,50.7,15.1,4.7
484693.0,50.7,15.1,4.7
484703.0,50.7,15.1,4.7
484713.0,50.7,15.1,4.7
484723.0,50.7,15.1,4.7
484733.0,50.8,15.1,4.7
484743.0,50.8,15.1,4.7
484753.0,50.8,15.1,4.7
484763.0,50.8,15.1,4.7
484773.0,50.8,15.1,4.7
484783.0,50.8,15.1,4.7
484794.0,50.8,15.1,4.7
484804.0,50.8,15.1,4.7
484814.0,50.8,15.1,4.7
484824.0,50.8,15.1,4.7
484834.0,50.8,15.1,4.7
484844.0,50.8,15.1,4.7
484854.0,50.8,15.1,4.7
484864.0,50.8,15.1,4.7
484874.0,50.8,15.1,4.7
484884.0,50.8,15.1,4.7
484894.0,50.8,15.1,4.7
484904.0,50.8,15.1,4.7
484914.0,50.8,15.1,4.7
484924.0,50.8,15.1,4.7
484934.0,50.8,15.1,4.7
484944.0,50.8,15.1,4.7
484954.0,50.8,15.1,4.7
484964.0,50.8,15.1,4.7
484974.0,50.8,15.1,4.7
484984.0,50.8,15.1,4.7
484994.0,50.8,15.1,4.7
485004.0,50.8,15.1,4.7
485014.0,50.8,15.1,4.7
485024.0,50.8,15.1,4.7
485034.0,50.8,15.1,4.7
485044.0,50.8,15.1,4.7
485054.0,50.8,15.1,4.7
485064.0,50.8,15.1,4.7
485074.0,50.8,15.1,4.7
485084.0,50.8,15.1,4.7
485094.0,50.8,15.1,4.7
485104.0,50.8,15.1,4.7
485114.0,50.8,15.1,4.7
485124.0,50.8,15.1,4.7
485134.0,50.8,15.1,4.7
485144.0,50.8,15.1,4.7
485154.0,50.8,15.1,4.7
485164.0,50.8,15.1,4.7
485174.0,50.8,15.1,4.7
485184.0,50.8,15.1,4.7
485194.0,50.8,15.1,4.7
485204.0,50.8,15.1,4.7
485214.0,50.8,15.1,4.7
485224.0,50.8,15.1,4.7
485234.0,50.8,15.1,4.7
485245.0,50.8,15.1,4.7
485255.0,50.8,15.1,4.7
485265.0,50.8,15.1,4.7
485275.0,50.8,15.1,4.7
485285.0,50.8,15.1,4.7
485295.0,50.8,15.1,4.7
485305.0,50.8,15.1,4.7
485315.0,50.8,15.1,4.7
485325.0,50.8,15.1,4.7
485335.0,50.8,15.1,4.7
485345.0,50.8,15.1,4.7
485355.0,50.8,15.1,4.7
485365.0,50.8,15.1,4.7
485375.0,50.8,15.1,4.7
485385.0,50.8,15.1,4.7
485395.0,50.8,15.1,4.7
485405.0,50.8,15.1,4.7
485415.0,50.8,15.1,4.7
485425.0,50.8,15.1,4.7
485435.0,50.8,15.1,4.7
485445.0,50.8,15.1,4.7
485455.0,50.8,15.1,4.7
485465.0,50.8,15.1,4.7
485475.0,50.8,15.1,4.7
485485.0,50.8,15.1,4.7
485495.0,50.8,15.1,4.7
485505.0,50.8,15.1,4.7
485515.0,50.8,15.1,4.71
485525.0,50.8,15.1,4.71
485535.0,50.8,15.1,4.71
485545.0,50.8,15.1,4.71
485555.0,50.8,15.1,4.71
485565.0,50.8,15.1,4.71
485575.0,50.8,15.1,4.71
485585.0,50.8,15.1,4.71
485595.0,50.8,15.1,4.71
485605.0,50.8,15.1,4.71
485615.0,50.8,15.1,4.71
485625.0,50.8,15.1,4.71
485635.0,50.8,15.1,4.71
485645.0,50.8,15.1,4.71
485655.0,50.8,15.1,4.71
485665.0,50.8,15.1,4.71
485675.0,50.8,15.1,4.71
485686.0,50.8,15.1,4.71
485696.0,50.8,15.1,4.71
485706.0,50.8,15.1,4.71
485716.0,50.8,15.1,4.71
485726.0,50.8,15.1,4.71
485736.0,50.8,15.1,4.71
485746.0,50.8,15.1,4.71
485756.0,50.8,15.1,4.71
485766.0,50.8,15.1,4.71
485776.0,50.8,15.1,4.71
485786.0,50.8,15.1,4.71
485796.0,50.8,15.1,4.71
485806.0,50.8,15.1,4.71
485816.0,50.8,15.1,4.71
485826.0,50.8,15.1,4.71
485836.0,50.8,15.1,4.71
485846.0,50.8,15.1,4.71
485856.0,50.8,15.1,4.71
485866.0,50.8,15.1,4.71
485876.0,50.8,15.1,4.71
485886.0,50.8,15.1,4.71
485896.0,50.8,15.1,4.71
485906.0,50.8,15.1,4.71
485916.0,50.8,15.1,4.71
485926.0,50.8,15.1,4.71
485936.0,50.8,15.1,4.71
485946.0,50.8,15.1,4.71
485956.0,50.8,15.1,4.71
485966.0,50.8,15.1,4.71
485976.0,50.8,15.1,4.71
485986.0,50.8,15.1,4.71
485996.0,50.8,15.1,4.71
486006.0,50.8,15.1,4.71
486016.0,50.9,15.1,4.71
486026.0,50.9,15.1,4.71
486036.0,50.9,15.1,4.71
486046.0,50.9,15.1,4.71
486056.0,50.9,15.1,4.71
486066.0,50.9,15.1,4.71
486076.0,50.9,15.1,4.71
486086.0,50.9,15.1,4.71
486096.0,50.9,15.1,4.71
486106.0,50.9,15.1,4.71
486116.0,50.9,15.1,4.71
486126.0,50.9,15.1,4.71
486137.0,50.9,15.1,4.71
486147.0,50.9,15.1,4.71
486157.0,50.9,15.1,4.71
486167.0,50.9,15.1,4.71
486177.0,50.9,15.1,4.71
486187.0,50.9,15.1,4.71
486197.0,50.9,15.1,4.71
486207.0,50.9,15.1,4.71
486217.0,50.9,15.1,4.71
486227.0,50.9,15.1,4.71
486237.0,50.9,15.1,4.71
486247.0,50.9,15.1,4.71
486257.0,50.9,15.1,4.71
486267.0,50.9,15.1,4.71
486277.0,50.9,15.1,4.71
486287.0,50.9,15.1,4.71
486297.0,50.9,15.1,4.71
486307.0,50.9,15.1,4.71
486317.0,50.9,15.1,4.71
486327.0,50.9,15.1,4.71
486337.0,50.9,15.1,4.71
486347.0,50.9,15.1,4.71
486357.0,50.9,15.1,4.71
486367.0,50.9,15.1,4.71
486377.0,50.9,15.1,4.71
486387.0,50.9,15.1,4.71
486397.0,50.9,15.1,4.71
486407.0,50.9,15.1,4.71
486417.0,50.9,15.1,4.71
486427.0,50.9,15.1,4.71
486437.0,50.9,15.1,4.71
486447.0,50.9,15.1,4.71
486457.0,50.9,15.1,4.71
486467.0,50.9,15.1,4.71
486477.0,50.9,15.1,4.71
486487.0,50.9,15.1,4.71
486497.0,50.9,15.1,4.71
486507.0,50.9,15.1,4.71
486517.0,50.9,15.1,4.71
486527.0,50.9,15.1,4.71
486537.0,50.9,15.1,4.71
486547.0,50.9,15.1,4.71
486557.0,50.9,15.1,4.71
486567.0,50.9,15.1,4.71
486577.0,50.9,15.1,4.71
486588.0,50.9,15.1,4.71
486598.0,50.9,15.1,4.71
486608.0,50.9,15.1,4.71
486618.0,50.9,15.1,4.71
486628.0,50.9,15.1,4.71
486638.0,50.9,15.1,4.71
486648.0,50.9,15.1,4.71
486658.0,50.9,15.1,4.71
486668.0,50.9,15.1,4.71
486678.0,50.9,15.1,4.71
486688.0,50.9,15.1,4.71
486698.0,50.9,15.1,4.71
486708.0,50.9,15.1,4.71
486718.0,50.9,15.1,4.71
486728.0,50.9,15.1,4.71
486738.0,50.9,15.1,4.71
486748.0,50.9,15.1,4.71
486758.0,50.9,15.1,4.71
486768.0,50.9,15.1,4.71
486778.0,50.9,15.1,4.71
486788.0,50.9,15.1,4.71
486798.0,50.9,15.1,4.71
486808.0,50.9,15.1,4.71
486818.0,50.9,15.1,4.71
486828.0,50.9,15.1,4.71
486838.0,50.9,15.1,4.71
486848.0,50.9,15.1,4.71
486858.0,50.9,15.1,4.71
486868.0,50.9,15.1,4.71
486878.0,50.9,15.1,4.71
486888.0,50.9,15.1,4.71
486898.0,50.9,15.1,4.71
486908.0,50.9,15.1,4.71
486918.0,50.9,15.1,4.71
486928.0,50.9,15.1,4.71
486938.0,50.9,15.1,4.71
486948.0,50.9,15.1,4.71
486958.0,50.9,15.1,4.71
486968.0,50.9,15.1,4.71
486978.0,50.9,15.1,4.71
486988.0,50.9,15.1,4.71
486998.0,50.9,15.1,4.71
487008.0,50.9,15.1,4.71
487018.0,50.9,15.1,4.71
487029.0,50.9,15.1,4.71
487039.0,50.9,15.1,4.71
487049.0,50.9,15.1,4.71
487059.0,50.9,15.1,4.71
487069.0,50.9,15.1,4.71
487079.0,50.9,15.1,4.71
487089.0,50.9,15.1,4.71
487099.0,50.9,15.1,4.71
487109.0,50.9,15.1,4.71
487119.0,50.9,15.1,4.71
487129.0,50.9,15.1,4.71
487139.0,50.9,15.1,4.71
487149.0,50.9,15.1,4.71
487159.0,50.9,15.1,4.71
487169.0,50.9,15.1,4.71
487179.0,50.9,15.1,4.71
487189.0,50.9,15.1,4.71
487199.0,50.9,15.1,4.71
487209.0,50.9,15.1,4.71
487219.0,50.9,15.1,4.71
487229.0,50.9,15.1,4.71
487239.0,50.9,15.1,4.71
487249.0,50.9,15.1,4.71
487259.0,50.9,15.1,4.71
487269.0,50.9,15.1,4.71
487279.0,50.9,15.1,4.71
487289.0,50.9,15.1,4.71
487299.0,50.9,15.1,4.71
487309.0,50.9,15.1,4.71
487319.0,50.9,15.1,4.71
487329.0,50.9,15.1,4.71
487339.0,51.0,15.1,4.71
487349.0,51.0,15.1,4.71
487359.0,51.0,15.1,4.71
487369.0,51.0,15.1,4.71
487379.0,51.0,15.1,4.71
487389.0,51.0,15.1,4.71
487399.0,51.0,15.1,4.71
487409.0,51.0,15.1,4.71
487419.0,51.0,15.1,4.71
487429.0,51.0,15.1,4.71
487439.0,51.0,15.1,4.71
487449.0,51.0,15.1,4.71
487459.0,51.0,15.1,4.71
487469.0,51.0,15.1,4.71
487480.0,51.0,15.1,4.71
487490.0,51.0,15.1,4.71
487500.0,51.0,15.1,4.71
487510.0,51.0,15.1,4.71
487520.0,51.0,15.1,4.71
487530.0,51.0,15.1,4.71
487540.0,51.0,15.1,4.71
487550.0,51.0,15.1,4.71
487560.0,51.0,15.1,4.71
487570.0,51.0,15.1,4.71
487580.0,51.0,15.1,4.71
487590.0,51.0,15.1,4.71
