time_s,cumulative_fuel_engine1_t,cumulative_fuel_engine2_t,cumulative_fuel_engine3_t
161451.0,17.0,5.37,2.02
161461.0,17.0,5.37,2.02
161471.0,17.0,5.37,2.02
161481.0,17.0,5.37,2.02
161491.0,17.0,5.37,2.02
161501.0,17.0,5.37,2.02
161511.0,17.0,5.37,2.02
161521.0,17.0,5.37,2.02
161531.0,17.0,5.37,2.02
161541.0,17.0,5.37,2.02
161551.0,17.0,5.37,2.02
161561.0,17.0,5.37,2.02
161571.0,17.0,5.37,2.02
161581.0,17.1,5.37,2.02
161591.0,17.1,5.37,2.02
161601.0,17.1,5.37,2.02
161611.0,17.1,5.37,2.02
161621.0,17.1,5.37,2.02
161631.0,17.1,5.37,2.02
161641.0,17.1,5.37,2.02
161651.0,17.1,5.37,2.02
161661.0,17.1,5.37,2.02
161671.0,17.1,5.37,2.02
161681.0,17.1,5.37,2.02
161691.0,17.1,5.37,2.02
161701.0,17.1,5.37,2.02
161711.0,17.1,5.37,2.02
161721.0,17.1,5.37,2.02
161731.0,17.1,5.37,2.02
161741.0,17.1,5.37,2.02
161752.0,17.1,5.37,2.02
161762.0,17.1,5.37,2.02
161772.0,17.1,5.37,2.02
161782.0,17.1,5.37,2.02
161792.0,17.1,5.37,2.02
161802.0,17.1,5.37,2.02
161812.0,17.1,5.37,2.02
161822.0,17.1,5.37,2.02
161832.0,17.1,5.37,2.02
161842.0,17.1,5.37,2.02
161852.0,17.1,5.37,2.02
161862.0,17.1,5.37,2.02
161872.0,17.1,5.37,2.02
161882.0,17.1,5.37,2.02
161892.0,17.1,5.37,2.02
161902.0,17.1,5.37,2.02
161912.0,17.1,5.37,2.02
161922.0,17.1,5.37,2.02
161932.0,17.1,5.37,2.02
161942.0,17.1,5.37,2.02
161952.0,17.1,5.37,2.02
161962.0,17.1,5.37,2.02
161972.0,17.1,5.37,2.02
161982.0,17.1,5.37,2.02
161992.0,17.1,5.37,2.02
162002.0,17.1,5.37,2.02
162012.0,17.1,5.37,2.02
162022.0,17.1,5.37,2.02
162032.0,17.1,5.37,2.02
162042.0,17.1,5.37,2.02
162052.0,17.1,5.37,2.02
162062.0,17.1,5.37,2.02
162072.0,17.1,5.37,2.02
162082.0,17.1,5.37,2.02
162092.0,17.1,5.37,2.02
162102.0,17.1,5.37,2.02
162112.0,17.1,5.37,2.02
162122.0,17.1,5.37,2.02
162132.0,17.1,5.37,2.02
162142.0,17.1,5.37,2.02
162152.0,17.1,5.37,2.02
162162.0,17.1,5.37,2.02
162172.0,17.1,5.37,2.02
162182.0,17.1,5.37,2.02
162192.0,17.1,5.37,2.02
162203.0,17.1,5.37,2.02
162213.0,17.1,5.37,2.02
162223.0,17.1,5.37,2.02
162233.0,17.1,5.37,2.02
162243.0,17.1,5.37,2.02
162253.0,17.1,5.37,2.02
162263.0,17.1,5.37,2.02
162273.0,17.1,5.37,2.02
162283.0,17.1,5.37,2.02
162293.0,17.1,5.37,2.02
162303.0,17.1,5.37,2.02
162313.0,17.1,5.37,2.02
162323.0,17.1,5.37,2.02
162333.0,17.1,5.37,2.02
162343.0,17.1,5.37,2.02
162353.0,17.1,5.37,2.02
162363.0,17.1,5.37,2.02
162373.0,17.1,5.37,2.02
162383.0,17.1,5.37,2.02
162393.0,17.1,5.37,2.02
162403.0,17.1,5.37,2.02
162413.0,17.1,5.37,2.02
162423.0,17.1,5.37,2.02
162433.0,17.1,5.37,2.02
162443.0,17.1,5.37,2.02
162453.0,17.1,5.37,2.02
162463.0,17.1,5.37,2.02
162473.0,17.1,5.37,2.02
162483.0,17.1,5.37,2.02
162493.0,17.1,5.37,2.02
162503.0,17.1,5.37,2.02
162513.0,17.1,5.37,2.02
162523.0,17.1,5.37,2.02
162533.0,17.1,5.37,2.02
162543.0,17.1,5.37,2.02
162553.0,17.1,5.37,2.02
162563.0,17.1,5.37,2.02
162573.0,17.1,5.37,2.02
162583.0,17.1,5.37,2.02
162593.0,17.1,5.37,2.02
162603.0,17.1,5.37,2.02
162613.0,17.1,5.37,2.02
162623.0,17.1,5.37,2.02
162633.0,17.1,5.37,2.02
162644.0,17.1,5.37,2.02
162654.0,17.1,5.37,2.02
162664.0,17.1,5.37,2.02
162674.0,17.2,5.37,2.02
162684.0,17.2,5.37,2.02
162694.0,17.2,5.37,2.02
162704.0,17.2,5.37,2.02
162714.0,17.2,5.37,2.02
162724.0,17.2,5.37,2.02
162734.0,17.2,5.37,2.02
162744.0,17.2,5.37,2.02
162754.0,17.2,5.37,2.02
162764.0,17.2,5.37,2.02
162774.0,17.2,5.37,2.02
162784.0,17.2,5.37,2.02
162794.0,17.2,5.37,2.02
162804.0,17.2,5.37,2.02
162814.0,17.2,5.37,2.02
162824.0,17.2,5.37,2.02
162834.0,17.2,5.37,2.02
162844.0,17.2,5.37,2.02
162854.0,17.2,5.37,2.02
162864.0,17.2,5.37,2.02
162874.0,17.2,5.37,2.02
162884.0,17.2,5.37,2.02
162894.0,17.2,5.37,2.02
162904.0,17.2,5.37,2.02
162914.0,17.2,5.37,2.02
162924.0,17.2,5.37,2.02
162934.0,17.2,5.37,2.02
162944.0,17.2,5.37,2.02
162954.0,17.2,5.37,2.02
162964.0,17.2,5.37,2.02
162974.0,17.2,5.37,2.02
162984.0,17.2,5.37,2.02
162994.0,17.2,5.37,2.02
163004.0,17.2,5.37,2.02
163014.0,17.2,5.37,2.02
163024.0,17.2,5.37,2.02
163034.0,17.2,5.37,2.02
163044.0,17.2,5.37,2.02
163054.0,17.2,5.37,2.02
163064.0,17.2,5.37,2.02
163074.0,17.2,5.37,2.02
163084.0,17.2,5.37,2.02
163095.0,17.2,5.37,2.02
163105.0,17.2,5.37,2.02
163115.0,17.2,5.37,2.02
163125.0,17.2,5.37,2.02
163135.0,17.2,5.37,2.02
163145.0,17.2,5.37,2.02
163155.0,17.2,5.37,2.02
163165.0,17.2,5.37,2.02
163175.0,17.2,5.37,2.02
163185.0,17.2,5.37,2.02
163195.0,17.2,5.37,2.02
163205.0,17.2,5.37,2.02
163215.0,17.2,5.37,2.02
163225.0,17.2,5.37,2.02
163235.0,17.2,5.37,2.02
163245.0,17.2,5.37,2.02
163255.0,17.2,5.37,2.02
163265.0,17.2,5.37,2.02
163275.0,17.2,5.37,2.02
163285.0,17.2,5.37,2.02
163295.0,17.2,5.37,2.02
163305.0,17.2,5.37,2.02
163315.0,17.2,5.37,2.02
163325.0,17.2,5.37,2.02
163335.0,17.2,5.37,2.02
163345.0,17.2,5.37,2.02
163355.0,17.2,5.37,2.02
163365.0,17.2,5.37,2.02
163375.0,17.2,5.37,2.02
163385.0,17.2,5.37,2.02
163395.0,17.2,5.37,2.02
163405.0,17.2,5.37,2.02
163415.0,17.2,5.37,2.02
163425.0,17.2,5.37,2.02
163435.0,17.2,5.37,2.02
163445.0,17.2,5.37,2.02
163455.0,17.2,5.37,2.02
163465.0,17.2,5.37,2.02
163475.0,17.2,5.37,2.02
163485.0,17.2,5.37,2.02
163495.0,17.2,5.37,2.02
163505.0,17.2,5.37,2.02
163515.0,17.2,5.37,2.02
163525.0,17.2,5.37,2.02
163536.0,17.2,5.37,2.02
163546.0,17.2,5.37,2.02
163556.0,17.2,5.37,2.02
163566.0,17.2,5.37,2.02
163576.0,17.2,5.37,2.02
163586.0,17.2,5.37,2.02
163596.0,17.2,5.37,2.02
163606.0,17.2,5.37,2.02
163616.0,17.2,5.37,2.02
163626.0,17.2,5.37,2.02
163636.0,17.2,5.37,2.02
163646.0,17.2,5.37,2.02
163656.0,17.2,5.37,2.02
163666.0,17.2,5.37,2.02
163676.0,17.2,5.37,2.02
163686.0,17.2,5.37,2.02
163696.0,17.2,5.37,2.02
163706.0,17.2,5.37,2.02
163716.0,17.2,5.37,2.02
163726.0,17.2,5.37,2.02
163736.0,17.2,5.37,2.02
163746.0,17.2,5.37,2.02
163756.0,17.2,5.37,2.02
163766.0,17.2,5.37,2.02
163776.0,17.3,5.37,2.02
163786.0,17.3,5.37,2.02
163796.0,17.3,5.37,2.02
163806.0,17.3,5.37,2.02
163816.0,17.3,5.37,2.02
163826.0,17.3,5.37,2.02
163836.0,17.3,5.37,2.02
163846.0,17.3,5.37,2.02
163856.0,17.3,5.37,2.02
163866.0,17.3,5.37,2.02
163876.0,17.3,5.37,2.02
163886.0,17.3,5.37,2.02
163896.0,17.3,5.37,2.02
163906.0,17.3,5.37,2.02
163916.0,17.3,5.37,2.02
163926.0,17.3,5.37,2.02
163936.0,17.3,5.37,2.02
163946.0,17.3,5.37,2.02
163956.0,17.3,5.37,2.02
163966.0,17.3,5.37,2.02
163976.0,17.3,5.37,2.02
163987.0,17.3,5.37,2.02
163997.0,17.3,5.37,2.02
164007.0,17.3,5.37,2.02
164017.0,17.3,5.37,2.02
164027.0,17.3,5.37,2.02
164037.0,17.3,5.37,2.02
164047.0,17.3,5.37,2.02
164057.0,17.3,5.37,2.02
164067.0,17.3,5.37,2.02
164077.0,17.3,5.37,2.02
164087.0,17.3,5.37,2.02
164097.0,17.3,5.37,2.02
164107.0,17.3,5.37,2.02
164117.0,17.3,5.37,2.02
164127.0,17.3,5.37,2.02
164137.0,17.3,5.37,2.02
164147.0,17.3,5.37,2.02
164157.0,17.3,5.37,2.02
164167.0,17.3,5.37,2.02
164177.0,17.3,5.37,2.02
164187.0,17.3,5.37,2.02
164197.0,17.3,5.37,2.02
164207.0,17.3,5.37,2.02
164217.0,17.3,5.37,2.02
164227.0,17.3,5.37,2.02
164237.0,17.3,5.37,2.02
164247.0,17.3,5.37,2.02
164257.0,17.3,5.37,2.02
164267.0,17.3,5.37,2.02
164277.0,17.3,5.37,2.02
164287.0,17.3,5.37,2.02
164297.0,17.3,5.37,2.02
164307.0,17.3,5.37,2.02
164317.0,17.3,5.37,2.02
164327.0,17.3,5.37,2.02
164337.0,17.3,5.37,2.02
164347.0,17.3,5.37,2.02
164357.0,17.3,5.37,2.02
164367.0,17.3,5.37,2.02
164377.0,17.3,5.37,2.02
164387.0,17.3,5.37,2.02
164397.0,17.3,5.37,2.02
164407.0,17.3,5.37,2.02
164417.0,17.3,5.37,2.02
164427.0,17.3,5.37,2.02
164438.0,17.3,5.37,2.02
164448.0,17.3,5.37,2.02
164458.0,17.3,5.37,2.02
164468.0,17.3,5.37,2.02
164478.0,17.3,5.37,2.02
164488.0,17.3,5.37,2.02
164498.0,17.3,5.37,2.02
164508.0,17.3,5.37,2.02
164518.0,17.3,5.37,2.02
164528.0,17.3,5.37,2.02
164538.0,17.3,5.37,2.02
164548.0,17.3,5.37,2.02
164558.0,17.3,5.37,2.02
164568.0,17.3,5.37,2.02
164578.0,17.3,5.37,2.02
164588.0,17.3,5.37,2.02
164598.0,17.3,5.37,2.02
164608.0,17.3,5.37,2.02
164618.0,17.3,5.37,2.02
164628.0,17.3,5.37,2.02
164638.0,17.3,5.37,2.02
164648.0,17.3,5.37,2.02
164658.0,17.3,5.37,2.02
164668.0,17.3,5.37,2.02
164678.0,17.3,5.37,2.02
164688.0,17.3,5.37,2.02
164698.0,17.3,5.37,2.02
164708.0,17.3,5.37,2.02
164718.0,17.3,5.37,2.02
164728.0,17.3,5.37,2.02
164738.0,17.3,5.37,2.02
164748.0,17.3,5.37,2.02
164758.0,17.3,5.37,2.02
164768.0,17.3,5.37,2.02
164778.0,17.3,5.37,2.02
164788.0,17.3,5.37,2.02
164798.0,17.3,5.37,2.02
164808.0,17.3,5.37,2.02
164818.0,17.3,5.37,2.02
164828.0,17.3,5.37,2.02
164838.0,17.3,5.37,2.02
164848.0,17.3,5.37,2.02
164858.0,17.3,5.37,2.02
164868.0,17.4,5.37,2.02
164879.0,17.4,5.37,2.02
164889.0,17.4,5.37,2.02
164899.0,17.4,5.37,2.02
164909.0,17.4,5.37,2.02
164919.0,17.4,5.37,2.02
164929.0,17.4,5.37,2.02
164939.0,17.4,5.37,2.02
164949.0,17.4,5.37,2.02
164959.0,17.4,5.37,2.02
164969.0,17.4,5.37,2.02
164979.0,17.4,5.37,2.02
164989.0,17.4,5.37,2.02
164999.0,17.4,5.37,2.02
165009.0,17.4,5.37,2.02
165019.0,17.4,5.37,2.02
165029.0,17.4,5.37,2.02
165039.0,17.4,5.37,2.02
165049.0,17.4,5.37,2.02
165059.0,17.4,5.37,2.02
165069.0,17.4,5.37,2.02
165079.0,17.4,5.37,2.02
165089.0,17.4,5.37,2.02
165099.0,17.4,5.37,2.02
165109.0,17.4,5.37,2.02
165119.0,17.4,5.37,2.02
165129.0,17.4,5.37,2.02
165139.0,17.4,5.37,2.02
165149.0,17.4,5.37,2.02
165159.0,17.4,5.37,2.02
165169.0,17.4,5.37,2.02
165179.0,17.4,5.37,2.02
165189.0,17.4,5.37,2.02
165199.0,17.4,5.37,2.02
165209.0,17.4,5.37,2.02
165219.0,17.4,5.37,2.02
165229.0,17.4,5.37,2.02
165239.0,17.4,5.37,2.02
165249.0,17.4,5.37,2.02
165259.0,17.4,5.37,2.02
165269.0,17.4,5.37,2.02
165279.0,17.4,5.37,2.02
165289.0,17.4,5.37,2.02
165299.0,17.4,5.37,2.02
165309.0,17.4,5.37,2.02
165319.0,17.4,5.37,2.02
165330.0,17.4,5.37,2.02
165340.0,17.4,5.37,2.02
165350.0,17.4,5.37,2.02
165360.0,17.4,5.37,2.02
165370.0,17.4,5.37,2.02
165380.0,17.4,5.37,2.02
165390.0,17.4,5.37,2.02
165400.0,17.4,5.37,2.02
165410.0,17.4,5.37,2.02
165420.0,17.4,5.37,2.02
165430.0,17.4,5.37,2.02
165440.0,17.4,5.37,2.02
165450.0,17.4,5.37,2.02
165460.0,17.4,5.37,2.02
165470.0,17.4,5.37,2.02
165480.0,17.4,5.37,2.02
165490.0,17.4,5.37,2.02
165500.0,17.4,5.37,2.02
165510.0,17.4,5.37,2.02
165520.0,17.4,5.37,2.02
165530.0,17.4,5.37,2.02
165540.0,17.4,5.37,2.02
165550.0,17.4,5.37,2.02
165560.0,17.4,5.37,2.02
165570.0,17.4,5.37,2.02
165580.0,17.4,5.37,2.02
165590.0,17.4,5.37,2.02
165600.0,17.4,5.37,2.02
165610.0,17.4,5.37,2.02
165620.0,17.4,5.37,2.02
165630.0,17.4,5.37,2.02
165640.0,17.4,5.37,2.02
165650.0,17.4,5.37,2.02
165660.0,17.4,5.37,2.02
165670.0,17.4,5.37,2.02
165680.0,17.4,5.37,2.02
165690.0,17.4,5.37,2.02
165700.0,17.4,5.37,2.02
165710.0,17.4,5.37,2.02
165720.0,17.4,5.37,2.02
165730.0,17.4,5.37,2.02
165740.0,17.4,5.37,2.02
165750.0,17.4,5.37,2.02
165760.0,17.4,5.37,2.02
165770.0,17.4,5.37,2.02
165781.0,17.4,5.37,2.02
165791.0,17.4,5.37,2.02
165801.0,17.4,5.37,2.02
165811.0,17.4,5.37,2.02
165821.0,17.4,5.37,2.02
165831.0,17.4,5.37,2.02
165841.0,17.4,5.37,2.02
165851.0,17.4,5.37,2.02
165861.0,17.4,5.37,2.02
165871.0,17.4,5.37,2.02
165881.0,17.4,5.37,2.02
165891.0,17.4,5.37,2.02
165901.0,17.4,5.37,2.02
165911.0,17.4,5.37,2.02
165921.0,17.4,5.37,2.02
165931.0,17.4,5.37,2.02
165941.0,17.4,5.37,2.02
165951.0,17.4,5.37,2.02
165961.0,17.4,5.37,2.02
165971.0,17.5,5.37,2.02
165981.0,17.5,5.37,2.02
165991.0,17.5,5.37,2.02
166001.0,17.5,5.37,2.02
166011.0,17.5,5.37,2.02
166021.0,17.5,5.37,2.02
166031.0,17.5,5.37,2.02
166041.0,17.5,5.37,2.02
166051.0,17.5,5.37,2.02
166061.0,17.5,5.37,2.02
166071.0,17.5,5.37,2.02
166081.0,17.5,5.37,2.02
166091.0,17.5,5.37,2.02
166101.0,17.5,5.37,2.02
166111.0,17.5,5.37,2.02
166121.0,17.5,5.37,2.02
166131.0,17.5,5.37,2.02
166141.0,17.5,5.37,2.02
166151.0,17.5,5.37,2.02
166161.0,17.5,5.37,2.02
166171.0,17.5,5.37,2.02
166181.0,17.5,5.37,2.02
166191.0,17.5,5.37,2.02
166201.0,17.5,5.37,2.02
166211.0,17.5,5.37,2.02
166222.0,17.5,5.37,2.02
166232.0,17.5,5.37,2.02
166242.0,17.5,5.37,2.02
166252.0,17.5,5.37,2.02
166262.0,17.5,5.37,2.02
166272.0,17.5,5.37,2.02
166282.0,17.5,5.37,2.02
166292.0,17.5,5.37,2.02
166302.0,17.5,5.37,2.02
166312.0,17.5,5.37,2.02
166322.0,17.5,5.37,2.02
166332.0,17.5,5.37,2.02
166342.0,17.5,5.37,2.02
166352.0,17.5,5.37,2.02
166362.0,17.5,5.37,2.02
166372.0,17.5,5.37,2.02
166382.0,17.5,5.37,2.02
166392.0,17.5,5.37,2.02
166402.0,17.5,5.37,2.02
166412.0,17.5,5.37,2.02
166422.0,17.5,5.37,2.02
166432.0,17.5,5.37,2.02
166442.0,17.5,5.37,2.02
166452.0,17.5,5.37,2.02
166462.0,17.5,5.37,2.02
166472.0,17.5,5.37,2.02
166482.0,17.5,5.37,2.02
166492.0,17.5,5.37,2.02
166502.0,17.5,5.37,2.02
166512.0,17.5,5.37,2.02
166522.0,17.5,5.37,2.02
166532.0,17.5,5.37,2.02
166542.0,17.5,5.37,2.02
166552.0,17.5,5.37,2.02
166562.0,17.5,5.37,2.02
166572.0,17.5,5.37,2.02
166582.0,17.5,5.37,2.02
166592.0,17.5,5.37,2.02
166602.0,17.5,5.37,2.02
166612.0,17.5,5.37,2.02
166622.0,17.5,5.37,2.02
166632.0,17.5,5.37,2.02
166642.0,17.5,5.37,2.02
166652.0,17.5,5.37,2.02
166662.0,17.5,5.37,2.02
166673.0,17.5,5.37,2.02
166683.0,17.5,5.37,2.02
166693.0,17.5,5.37,2.02
166703.0,17.5,5.37,2.02
166713.0,17.5,5.37,2.02
166723.0,17.5,5.37,2.02
166733.0,17.5,5.37,2.02
166743.0,17.5,5.37,2.02
166753.0,17.5,5.37,2.02
166763.0,17.5,5.37,2.02
166773.0,17.5,5.37,2.02
166783.0,17.5,5.37,2.02
166793.0,17.5,5.37,2.02
166803.0,17.5,5.37,2.02
166813.0,17.5,5.37,2.02
166823.0,17.5,5.37,2.02
166833.0,17.5,5.37,2.02
166843.0,17.5,5.37,2.02
166853.0,17.5,5.37,2.02
166863.0,17.5,5.37,2.02
166873.0,17.5,5.37,2.02
166883.0,17.5,5.37,2.02
166893.0,17.5,5.37,2.02
166903.0,17.5,5.37,2.02
166913.0,17.5,5.37,2.02
166923.0,17.5,5.37,2.02
166933.0,17.5,5.37,2.02
166943.0,17.5,5.37,2.02
166953.0,17.5,5.37,2.02
166963.0,17.5,5.37,2.02
166973.0,17.5,5.37,2.02
166983.0,17.5,5.37,2.02
166993.0,17.5,5.37,2.02
167003.0,17.5,5.37,2.02
167013.0,17.5,5.37,2.02
167023.0,17.5,5.37,2.02
167033.0,17.5,5.37,2.02
167043.0,17.5,5.37,2.02
167053.0,17.5,5.37,2.02
167063.0,17.6,5.37,2.02
167073.0,17.6,5.37,2.02
167083.0,17.6,5.37,2.02
167093.0,17.6,5.37,2.02
167103.0,17.6,5.37,2.02
167113.0,17.6,5.37,2.02
167124.0,17.6,5.37,2.02
167134.0,17.6,5.37,2.02
167144.0,17.6,5.37,2.02
167154.0,17.6,5.37,2.02
167164.0,17.6,5.37,2.02
167174.0,17.6,5.37,2.02
167184.0,17.6,5.37,2.02
167194.0,17.6,5.37,2.02
167204.0,17.6,5.37,2.02
167214.0,17.6,5.37,2.02
167224.0,17.6,5.37,2.02
167234.0,17.6,5.37,2.02
167244.0,17.6,5.37,2.02
167254.0,17.6,5.37,2.02
167264.0,17.6,5.37,2.02
167274.0,17.6,5.37,2.02
167284.0,17.6,5.37,2.02
167294.0,17.6,5.37,2.02
167304.0,17.6,5.37,2.02
167314.0,17.6,5.37,2.02
167324.0,17.6,5.37,2.02
167334.0,17.6,5.37,2.02
167344.0,17.6,5.37,2.02
167354.0,17.6,5.37,2.02
167364.0,17.6,5.37,2.02
167374.0,17.6,5.37,2.02
167384.0,17.6,5.37,2.02
167394.0,17.6,5.37,2.02
167404.0,17.6,5.37,2.02
167414.0,17.6,5.37,2.02
167424.0,17.6,5.37,2.02
167434.0,17.6,5.37,2.02
167444.0,17.6,5.37,2.02
167454.0,17.6,5.37,2.02
167464.0,17.6,5.37,2.02
167474.0,17.6,5.37,2.02
167484.0,17.6,5.37,2.02
167494.0,17.6,5.37,2.02
167504.0,17.6,5.37,2.02
167514.0,17.6,5.37,2.02
167524.0,17.6,5.37,2.02
167534.0,17.6,5.37,2.02
167544.0,17.6,5.37,2.02
167554.0,17.6,5.37,2.02
167565.0,17.6,5.37,2.02
167575.0,17.6,5.37,2.02
167585.0,17.6,5.37,2.02
167595.0,17.6,5.37,2.02
167605.0,17.6,5.37,2.02
167615.0,17.6,5.37,2.02
167625.0,17.6,5.37,2.02
167635.0,17.6,5.37,2.02
167645.0,17.6,5.37,2.02
167655.0,17.6,5.37,2.02
167665.0,17.6,5.37,2.02
167675.0,17.6,5.37,2.02
167685.0,17.6,5.37,2.02
167695.0,17.6,5.37,2.02
167705.0,17.6,5.37,2.02
167715.0,17.6,5.37,2.02
167725.0,17.6,5.37,2.02
167735.0,17.6,5.37,2.02
167745.0,17.6,5.37,2.02
167755.0,17.6,5.37,2.02
167765.0,17.6,5.37,2.02
167775.0,17.6,5.37,2.02
167785.0,17.6,5.37,2.02
167795.0,17.6,5.37,2.02
167805.0,17.6,5.37,2.02
167815.0,17.6,5.37,2.02
167825.0,17.6,5.37,2.02
167835.0,17.6,5.37,2.02
167845.0,17.6,5.37,2.02
167855.0,17.6,5.37,2.02
167865.0,17.6,5.37,2.02
167875.0,17.6,5.37,2.02
167885.0,17.6,5.37,2.02
167895.0,17.6,5.37,2.02
167905.0,17.6,5.37,2.02
167915.0,17.6,5.37,2.02
167925.0,17.6,5.37,2.02
167935.0,17.6,5.37,2.02
167945.0,17.6,5.37,2.02
167955.0,17.6,5.37,2.02
167965.0,17.6,5.37,2.02
167975.0,17.6,5.37,2.02
167985.0,17.6,5.37,2.02
167995.0,17.6,5.37,2.02
168005.0,17.6,5.37,2.02
168016.0,17.6,5.37,2.02
168026.0,17.6,5.37,2.02
168036.0,17.6,5.37,2.02
168046.0,17.6,5.37,2.02
168056.0,17.6,5.37,2.02
168066.0,17.6,5.37,2.02
168076.0,17.6,5.37,2.02
168086.0,17.6,5.37,2.02
168096.0,17.6,5.37,2.02
168106.0,17.6,5.37,2.02
168116.0,17.6,5.37,2.02
168126.0,17.6,5.37,2.02
168136.0,17.6,5.37,2.02
168146.0,17.6,5.37,2.02
168156.0,17.6,5.37,2.02
168166.0,17.7,5.37,2.02
168176.0,17.7,5.37,2.02
168186.0,17.7,5.37,2.02
168196.0,17.7,5.37,2.02
168206.0,17.7,5.37,2.02
168216.0,17.7,5.37,2.02
168226.0,17.7,5.37,2.02
168236.0,17.7,5.37,2.02
168246.0,17.7,5.37,2.02
168256.0,17.7,5.37,2.02
168266.0,17.7,5.37,2.02
168276.0,17.7,5.37,2.02
168286.0,17.7,5.37,2.02
168296.0,17.7,5.37,2.02
168306.0,17.7,5.37,2.02
168316.0,17.7,5.37,2.02
168326.0,17.7,5.37,2.02
168336.0,17.7,5.37,2.02
168346.0,17.7,5.37,2.02
168356.0,17.7,5.37,2.02
168366.0,17.7,5.37,2.02
168376.0,17.7,5.37,2.02
168386.0,17.7,5.37,2.02
168396.0,17.7,5.37,2.02
168406.0,17.7,5.37,2.02
168416.0,17.7,5.37,2.02
168426.0,17.7,5.37,2.02
168436.0,17.7,5.37,2.02
168446.0,17.7,5.37,2.02
168456.0,17.7,5.37,2.02
168467.0,17.7,5.37,2.02
168477.0,17.7,5.37,2.02
168487.0,17.7,5.37,2.02
168497.0,17.7,5.37,2.02
168507.0,17.7,5.37,2.02
168517.0,17.7,5.37,2.02
168527.0,17.7,5.37,2.02
168537.0,17.7,5.37,2.02
168547.0,17.7,5.37,2.02
168557.0,17.7,5.37,2.02
168567.0,17.7,5.37,2.02
168577.0,17.7,5.37,2.02
168587.0,17.7,5.37,2.02
168597.0,17.7,5.37,2.02
168607.0,17.7,5.37,2.02
168617.0,17.7,5.37,2.02
168627.0,17.7,5.37,2.02
168637.0,17.7,5.37,2.02
168647.0,17.7,5.37,2.02
168657.0,17.7,5.37,2.02
168667.0,17.7,5.37,2.02
168677.0,17.7,5.37,2.02
168687.0,17.7,5.37,2.02
168697.0,17.7,5.37,2.02
168707.0,17.7,5.37,2.02
168717.0,17.7,5.37,2.02
168727.0,17.7,5.37,2.02
168737.0,17.7,5.37,2.02
168747.0,17.7,5.37,2.02
168757.0,17.7,5.37,2.02
168767.0,17.7,5.37,2.02
168777.0,17.7,5.37,2.02
168787.0,17.7,5.37,2.02
168797.0,17.7,5.37,2.02
168807.0,17.7,5.37,2.02
168817.0,17.7,5.37,2.02
168827.0,17.7,5.37,2.02
168837.0,17.7,5.37,2.02
168847.0,17.7,5.37,2.02
168857.0,17.7,5.37,2.02
168867.0,17.7,5.37,2.02
168877.0,17.7,5.37,2.02
168887.0,17.7,5.37,2.02
168897.0,17.7,5.37,2.02
168908.0,17.7,5.37,2.02
168918.0,17.7,5.37,2.02
168928.0,17.7,5.37,2.02
168938.0,17.7,5.37,2.02
168948.0,17.7,5.37,2.02
168958.0,17.7,5.37,2.02
168968.0,17.7,5.37,2.02
168978.0,17.7,5.37,2.02
168988.0,17.7,5.37,2.02
168998.0,17.7,5.37,2.02
169008.0,17.7,5.37,2.02
169018.0,17.7,5.37,2.02
169028.0,17.7,5.37,2.02
169038.0,17.7,5.37,2.02
169048.0,17.7,5.37,2.02
169058.0,17.7,5.37,2.02
169068.0,17.7,5.37,2.02
169078.0,17.7,5.37,2.02
169088.0,17.7,5.37,2.02
169098.0,17.7,5.37,2.02
169108.0,17.7,5.37,2.02
169118.0,17.7,5.37,2.02
169128.0,17.7,5.37,2.02
169138.0,17.7,5.37,2.02
169148.0,17.7,5.37,2.02
169158.0,17.7,5.37,2.02
169168.0,17.7,5.37,2.02
169178.0,17.7,5.37,2.02
169188.0,17.7,5.37,2.02
169198.0,17.7,5.37,2.02
169208.0,17.7,5.37,2.02
169218.0,17.7,5.37,2.02
169228.0,17.7,5.37,2.02
169238.0,17.7,5.37,2.02
169248.0,17.7,5.37,2.02
169258.0,17.8,5.37,2.02
169268.0,17.8,5.37,2.02
169278.0,17.8,5.37,2.02
169288.0,17.8,5.37,2.02
169298.0,17.8,5.37,2.02
169308.0,17.8,5.37,2.02
169318.0,17.8,5.37,2.02
169328.0,17.8,5.37,2.02
169338.0,17.8,5.37,2.02
169348.0,17.8,5.37,2.02
169359.0,17.8,5.37,2.02
169369.0,17.8,5.37,2.02
169379.0,17.8,5.37,2.02
169389.0,17.8,5.37,2.02
169399.0,17.8,5.37,2.02
169409.0,17.8,5.37,2.02
169419.0,17.8,5.37,2.02
169429.0,17.8,5.37,2.02
169439.0,17.8,5.37,2.02
169449.0,17.8,5.37,2.02
169459.0,17.8,5.37,2.02
169469.0,17.8,5.37,2.02
169479.0,17.8,5.37,2.02
169489.0,17.8,5.37,2.02
169499.0,17.8,5.37,2.02
169509.0,17.8,5.37,2.02
169519.0,17.8,5.37,2.02
169529.0,17.8,5.37,2.02
169539.0,17.8,5.37,2.02
169549.0,17.8,5.37,2.02
169559.0,17.8,5.37,2.02
169569.0,17.8,5.37,2.02
169579.0,17.8,5.37,2.02
169589.0,17.8,5.37,2.02
169599.0,17.8,5.37,2.02
169609.0,17.8,5.37,2.02
169619.0,17.8,5.37,2.02
169629.0,17.8,5.37,2.02
169639.0,17.8,5.37,2.02
169649.0,17.8,5.37,2.02
169659.0,17.8,5.37,2.02
